Test temp,YS,Solidus temperature,W,Nb,Hf,Mo,Re,Zr,Ta,Ti,C,Y,Al,Si,V,Cr
1922.038889,77.91061653,3642.76809,0.9643964393934485,1.9796024963708097e-06,1.0304089964523223e-06,1.9168077308679003e-06,0.03555740258939729,2.016110911347617e-06,1.016412581218277e-06,3.842265063128566e-06,1.5312438745880862e-05,2.0686794150978257e-06,6.8164274015939194e-06,6.54849305786883e-06,3.6103707542332883e-06,0.0
2199.816667,48.53900357,3642.76809,0.9643964393934485,1.9796024963708097e-06,1.0304089964523223e-06,1.9168077308679003e-06,0.03555740258939729,2.016110911347617e-06,1.016412581218277e-06,3.842265063128566e-06,1.5312438745880862e-05,2.0686794150978257e-06,6.8164274015939194e-06,6.54849305786883e-06,3.6103707542332883e-06,0.0
2477.5944440000003,31.4400364,3642.76809,0.9643964393934485,1.9796024963708097e-06,1.0304089964523223e-06,1.9168077308679003e-06,0.03555740258939729,2.016110911347617e-06,1.016412581218277e-06,3.842265063128566e-06,1.5312438745880862e-05,2.0686794150978257e-06,6.8164274015939194e-06,6.54849305786883e-06,3.6103707542332883e-06,0.0
1644.2611109999998,337.8424964,3630.92047,0.9555019958030845,1.9798290943258938e-06,1.0305269436522905e-06,1.9170271409327495e-06,0.04445184089621968,2.0163416882892364e-06,1.0165289262990941e-06,3.842704873346927e-06,1.5314191505494743e-05,2.068916209366395e-06,6.817207653443983e-06,6.54924264024131e-06,3.6107840203468162e-06,0.0
1922.038889,235.800273,3630.92047,0.9555019958030845,1.9798290943258938e-06,1.0305269436522905e-06,1.9170271409327495e-06,0.04445184089621968,2.0163416882892364e-06,1.0165289262990941e-06,3.842704873346927e-06,1.5314191505494743e-05,2.068916209366395e-06,6.817207653443983e-06,6.54924264024131e-06,3.6107840203468162e-06,0.0
2199.816667,64.32796922,3630.92047,0.9555019958030845,1.9798290943258938e-06,1.0305269436522905e-06,1.9170271409327495e-06,0.04445184089621968,2.0163416882892364e-06,1.0165289262990941e-06,3.842704873346927e-06,1.5314191505494743e-05,2.068916209366395e-06,6.817207653443983e-06,6.54924264024131e-06,3.6107840203468162e-06,0.0
1644.2611109999998,127.5527793,3630.92047,0.9555019958030845,1.9798290943258938e-06,1.0305269436522905e-06,1.9170271409327495e-06,0.04445184089621968,2.0163416882892364e-06,1.0165289262990941e-06,3.842704873346927e-06,1.5314191505494743e-05,2.068916209366395e-06,6.817207653443983e-06,6.54924264024131e-06,3.6107840203468162e-06,0.0
1922.038889,93.76852963,3630.92047,0.9555019958030845,1.9798290943258938e-06,1.0305269436522905e-06,1.9170271409327495e-06,0.04445184089621968,2.0163416882892364e-06,1.0165289262990941e-06,3.842704873346927e-06,1.5314191505494743e-05,2.068916209366395e-06,6.817207653443983e-06,6.54924264024131e-06,3.6107840203468162e-06,0.0
2199.816667,57.84690909,3630.92047,0.9555019958030845,1.9798290943258938e-06,1.0305269436522905e-06,1.9170271409327495e-06,0.04445184089621968,2.0163416882892364e-06,1.0165289262990941e-06,3.842704873346927e-06,1.5314191505494743e-05,2.068916209366395e-06,6.817207653443983e-06,6.54924264024131e-06,3.6107840203468162e-06,0.0
2477.5944440000003,35.7147782,3630.92047,0.9555019958030845,1.9798290943258938e-06,1.0305269436522905e-06,1.9170271409327495e-06,0.04445184089621968,2.0163416882892364e-06,1.0165289262990941e-06,3.842704873346927e-06,1.5314191505494743e-05,2.068916209366395e-06,6.817207653443983e-06,6.54924264024131e-06,3.6107840203468162e-06,0.0
1922.038889,206.1528703,3628.32321,0.9535251762509441,1.979879456472051e-06,1.030553157808201e-06,1.917075905546491e-06,0.04642865927407527,2.016392979228995e-06,1.0165547843787163e-06,3.842802622624895e-06,1.5314581062125203e-05,2.068968837677001e-06,6.81738106700236e-06,6.549409237406698e-06,3.6108758701095535e-06,0.0
2199.816667,53.84795709,3628.32321,0.9535251762509441,1.979879456472051e-06,1.030553157808201e-06,1.917075905546491e-06,0.04642865927407527,2.016392979228995e-06,1.0165547843787163e-06,3.842802622624895e-06,1.5314581062125203e-05,2.068968837677001e-06,6.81738106700236e-06,6.549409237406698e-06,3.6108758701095535e-06,0.0
1644.2611109999998,355.0793585,3605.45632,0.9357292735421866,1.9803328311122654e-06,1.030789145239464e-06,1.917514898736758e-06,0.06422455141158213,2.0168547151384715e-06,1.0167875663079995e-06,3.84368258996369e-06,1.5318087963849134e-05,2.0694426129865685e-06,6.818942186129261e-06,6.55090899338776e-06,3.611702728301914e-06,0.0
1922.038889,199.9475999,3605.45632,0.9357292735421866,1.9803328311122654e-06,1.030789145239464e-06,1.917514898736758e-06,0.06422455141158213,2.0168547151384715e-06,1.0167875663079995e-06,3.84368258996369e-06,1.5318087963849134e-05,2.0694426129865685e-06,6.818942186129261e-06,6.55090899338776e-06,3.611702728301914e-06,0.0
2199.816667,47.71163419,3605.45632,0.9357292735421866,1.9803328311122654e-06,1.030789145239464e-06,1.917514898736758e-06,0.06422455141158213,2.0168547151384715e-06,1.0167875663079995e-06,3.84368258996369e-06,1.5318087963849134e-05,2.0694426129865685e-06,6.818942186129261e-06,6.55090899338776e-06,3.611702728301914e-06,0.0
1644.2611109999998,146.1685903,3605.45632,0.9357292735421866,1.9803328311122654e-06,1.030789145239464e-06,1.917514898736758e-06,0.06422455141158213,2.0168547151384715e-06,1.0167875663079995e-06,3.84368258996369e-06,1.5318087963849134e-05,2.0694426129865685e-06,6.818942186129261e-06,6.55090899338776e-06,3.611702728301914e-06,0.0
1922.038889,77.22114205,3605.45632,0.9357292735421866,1.9803328311122654e-06,1.030789145239464e-06,1.917514898736758e-06,0.06422455141158213,2.0168547151384715e-06,1.0167875663079995e-06,3.84368258996369e-06,1.5318087963849134e-05,2.0694426129865685e-06,6.818942186129261e-06,6.55090899338776e-06,3.611702728301914e-06,0.0
2199.816667,48.33216123,3605.45632,0.9357292735421866,1.9803328311122654e-06,1.030789145239464e-06,1.917514898736758e-06,0.06422455141158213,2.0168547151384715e-06,1.0167875663079995e-06,3.84368258996369e-06,1.5318087963849134e-05,2.0694426129865685e-06,6.818942186129261e-06,6.55090899338776e-06,3.611702728301914e-06,0.0
2477.5944440000003,22.20107834,3605.45632,0.9357292735421866,1.9803328311122654e-06,1.030789145239464e-06,1.917514898736758e-06,0.06422455141158213,2.0168547151384715e-06,1.0167875663079995e-06,3.84368258996369e-06,1.5318087963849134e-05,2.0694426129865685e-06,6.818942186129261e-06,6.55090899338776e-06,3.611702728301914e-06,0.0
1644.2611109999998,163.4054524,3573.76462,0.9100096873476118,1.980988072283689e-06,1.0311302068410324e-06,1.9181493550709313e-06,0.08994412232802249,2.017522040461456e-06,1.0171239951474196e-06,3.844954365618398e-06,1.532315632495678e-05,2.070127338291641e-06,6.82119839861825e-06,6.553076520590905e-06,3.6128977477902277e-06,0.0
1922.038889,112.3843407,3573.76462,0.9100096873476118,1.980988072283689e-06,1.0311302068410324e-06,1.9181493550709313e-06,0.08994412232802249,2.017522040461456e-06,1.0171239951474196e-06,3.844954365618398e-06,1.532315632495678e-05,2.070127338291641e-06,6.82119839861825e-06,6.553076520590905e-06,3.6128977477902277e-06,0.0
2199.816667,60.81164936,3573.76462,0.9100096873476118,1.980988072283689e-06,1.0311302068410324e-06,1.9181493550709313e-06,0.08994412232802249,2.017522040461456e-06,1.0171239951474196e-06,3.844954365618398e-06,1.532315632495678e-05,2.070127338291641e-06,6.82119839861825e-06,6.553076520590905e-06,3.6128977477902277e-06,0.0
2477.5944440000003,47.78058164,3573.76462,0.9100096873476118,1.980988072283689e-06,1.0311302068410324e-06,1.9181493550709313e-06,0.08994412232802249,2.017522040461456e-06,1.0171239951474196e-06,3.844954365618398e-06,1.532315632495678e-05,2.070127338291641e-06,6.82119839861825e-06,6.553076520590905e-06,3.6128977477902277e-06,0.0
1644.2611109999998,272.3424206,3408.91319,0.7622878006680082,1.9847514867235847e-06,1.0330891132898554e-06,1.9217933906316442e-06,0.23766592125680294,2.0213548609039976e-06,1.019056293066856e-06,3.852258880462663e-06,1.5352266741412563e-05,2.074060096507781e-06,6.83415708166633e-06,6.565525834722768e-06,3.6197614092852842e-06,0.0
1922.038889,173.0580951,3408.91319,0.7622878006680082,1.9847514867235847e-06,1.0330891132898554e-06,1.9217933906316442e-06,0.23766592125680294,2.0213548609039976e-06,1.019056293066856e-06,3.852258880462663e-06,1.5352266741412563e-05,2.074060096507781e-06,6.83415708166633e-06,6.565525834722768e-06,3.6197614092852842e-06,0.0
2199.816667,96.52642756,3408.91319,0.7622878006680082,1.9847514867235847e-06,1.0330891132898554e-06,1.9217933906316442e-06,0.23766592125680294,2.0213548609039976e-06,1.019056293066856e-06,3.852258880462663e-06,1.5352266741412563e-05,2.074060096507781e-06,6.83415708166633e-06,6.565525834722768e-06,3.6197614092852842e-06,0.0
2477.5944440000003,43.50583985,3408.91319,0.7622878006680082,1.9847514867235847e-06,1.0330891132898554e-06,1.9217933906316442e-06,0.23766592125680294,2.0213548609039976e-06,1.019056293066856e-06,3.852258880462663e-06,1.5352266741412563e-05,2.074060096507781e-06,6.83415708166633e-06,6.565525834722768e-06,3.6197614092852842e-06,0.0
1922.038889,229.5950027,3678.80297,0.9900800656632761,1.9789481713270036e-06,1.0300684117071638e-06,1.916174161600955e-06,0.009873791576343084,2.015444519047747e-06,1.0160766227579547e-06,3.8409950656112075e-06,1.5307377471119114e-05,2.0679956471437105e-06,6.814174343635908e-06,6.546328561201035e-06,3.6091774055654366e-06,0.0
2199.816667,33.09477516,3678.80297,0.9900800656632761,1.9789481713270036e-06,1.0300684117071638e-06,1.916174161600955e-06,0.009873791576343084,2.015444519047747e-06,1.0160766227579547e-06,3.8409950656112075e-06,1.5307377471119114e-05,2.0679956471437105e-06,6.814174343635908e-06,6.546328561201035e-06,3.6091774055654366e-06,0.0
2477.5944440000003,33.09477516,3678.80297,0.9900800656632761,1.9789481713270036e-06,1.0300684117071638e-06,1.916174161600955e-06,0.009873791576343084,2.015444519047747e-06,1.0160766227579547e-06,3.8409950656112075e-06,1.5307377471119114e-05,2.0679956471437105e-06,6.814174343635908e-06,6.546328561201035e-06,3.6091774055654366e-06,0.0
1644.2611109999998,96.52642756,3678.80297,0.9900800656632761,1.9789481713270036e-06,1.0300684117071638e-06,1.916174161600955e-06,0.009873791576343084,2.015444519047747e-06,1.0160766227579547e-06,3.8409950656112075e-06,1.5307377471119114e-05,2.0679956471437105e-06,6.814174343635908e-06,6.546328561201035e-06,3.6091774055654366e-06,0.0
1922.038889,64.81060136,3678.80297,0.9900800656632761,1.9789481713270036e-06,1.0300684117071638e-06,1.916174161600955e-06,0.009873791576343084,2.015444519047747e-06,1.0160766227579547e-06,3.8409950656112075e-06,1.5307377471119114e-05,2.0679956471437105e-06,6.814174343635908e-06,6.546328561201035e-06,3.6091774055654366e-06,0.0
2199.816667,43.4368924,3678.80297,0.9900800656632761,1.9789481713270036e-06,1.0300684117071638e-06,1.916174161600955e-06,0.009873791576343084,2.015444519047747e-06,1.0160766227579547e-06,3.8409950656112075e-06,1.5307377471119114e-05,2.0679956471437105e-06,6.814174343635908e-06,6.546328561201035e-06,3.6091774055654366e-06,0.0
1922.038889,243.3844923,3664.57714,0.9802037574244845,1.9791997836092058e-06,1.0301993791916332e-06,1.916417792516046e-06,0.019750093948338637,2.0157007716381067e-06,1.0162058112640758e-06,3.841483426826721e-06,1.5309323719250243e-05,2.0682585813184918e-06,6.81504072810356e-06,6.547160890563267e-06,3.6096362924514326e-06,0.0
2199.816667,67.56849929,3664.57714,0.9802037574244845,1.9791997836092058e-06,1.0301993791916332e-06,1.916417792516046e-06,0.019750093948338637,2.0157007716381067e-06,1.0162058112640758e-06,3.841483426826721e-06,1.5309323719250243e-05,2.0682585813184918e-06,6.81504072810356e-06,6.547160890563267e-06,3.6096362924514326e-06,0.0
2477.5944440000003,39.30004551,3664.57714,0.9802037574244845,1.9791997836092058e-06,1.0301993791916332e-06,1.916417792516046e-06,0.019750093948338637,2.0157007716381067e-06,1.0162058112640758e-06,3.841483426826721e-06,1.5309323719250243e-05,2.0682585813184918e-06,6.81504072810356e-06,6.547160890563267e-06,3.6096362924514326e-06,0.0
1644.2611109999998,101.3527489,3664.57714,0.9802037574244845,1.9791997836092058e-06,1.0301993791916332e-06,1.916417792516046e-06,0.019750093948338637,2.0157007716381067e-06,1.0162058112640758e-06,3.841483426826721e-06,1.5309323719250243e-05,2.0682585813184918e-06,6.81504072810356e-06,6.547160890563267e-06,3.6096362924514326e-06,0.0
1922.038889,67.56849929,3664.57714,0.9802037574244845,1.9791997836092058e-06,1.0301993791916332e-06,1.916417792516046e-06,0.019750093948338637,2.0157007716381067e-06,1.0162058112640758e-06,3.841483426826721e-06,1.5309323719250243e-05,2.0682585813184918e-06,6.81504072810356e-06,6.547160890563267e-06,3.6096362924514326e-06,0.0
2199.816667,55.36480095,3664.57714,0.9802037574244845,1.9791997836092058e-06,1.0301993791916332e-06,1.916417792516046e-06,0.019750093948338637,2.0157007716381067e-06,1.0162058112640758e-06,3.841483426826721e-06,1.5309323719250243e-05,2.0682585813184918e-06,6.81504072810356e-06,6.547160890563267e-06,3.6096362924514326e-06,0.0
1644.2611109999998,373.6951695,3650.82516,0.9703249374307253,1.9794514598817563e-06,1.030330379983916e-06,1.916661485391654e-06,0.02962890807380966,2.015957089398943e-06,1.016335032625578e-06,3.841971912242864e-06,1.531127046235361e-05,2.0685215823630188e-06,6.8159073329111865e-06,6.547993431604535e-06,3.610095296042111e-06,0.0
1922.038889,244.0739668,3650.82516,0.9703249374307253,1.9794514598817563e-06,1.030330379983916e-06,1.916661485391654e-06,0.02962890807380966,2.015957089398943e-06,1.016335032625578e-06,3.841971912242864e-06,1.531127046235361e-05,2.0685215823630188e-06,6.8159073329111865e-06,6.547993431604535e-06,3.610095296042111e-06,0.0
2199.816667,44.81584137,3650.82516,0.9703249374307253,1.9794514598817563e-06,1.030330379983916e-06,1.916661485391654e-06,0.02962890807380966,2.015957089398943e-06,1.016335032625578e-06,3.841971912242864e-06,1.531127046235361e-05,2.0685215823630188e-06,6.8159073329111865e-06,6.547993431604535e-06,3.610095296042111e-06,0.0
1644.2611109999998,99.97379997,3650.82516,0.9703249374307253,1.9794514598817563e-06,1.030330379983916e-06,1.916661485391654e-06,0.02962890807380966,2.015957089398943e-06,1.016335032625578e-06,3.841971912242864e-06,1.531127046235361e-05,2.0685215823630188e-06,6.8159073329111865e-06,6.547993431604535e-06,3.610095296042111e-06,0.0
1922.038889,75.84219308,3650.82516,0.9703249374307253,1.9794514598817563e-06,1.030330379983916e-06,1.916661485391654e-06,0.02962890807380966,2.015957089398943e-06,1.016335032625578e-06,3.841971912242864e-06,1.531127046235361e-05,2.0685215823630188e-06,6.8159073329111865e-06,6.547993431604535e-06,3.610095296042111e-06,0.0
2199.816667,43.16110261,3650.82516,0.9703249374307253,1.9794514598817563e-06,1.030330379983916e-06,1.916661485391654e-06,0.02962890807380966,2.015957089398943e-06,1.016335032625578e-06,3.841971912242864e-06,1.531127046235361e-05,2.0685215823630188e-06,6.8159073329111865e-06,6.547993431604535e-06,3.610095296042111e-06,0.0
2477.5944440000003,29.23371806,3650.82516,0.9703249374307253,1.9794514598817563e-06,1.030330379983916e-06,1.916661485391654e-06,0.02962890807380966,2.015957089398943e-06,1.016335032625578e-06,3.841971912242864e-06,1.531127046235361e-05,2.0685215823630188e-06,6.8159073329111865e-06,6.547993431604535e-06,3.610095296042111e-06,0.0
2199.816667,38.95530826,3650.82516,0.9703249374307253,1.9794514598817563e-06,1.030330379983916e-06,1.916661485391654e-06,0.02962890807380966,2.015957089398943e-06,1.016335032625578e-06,3.841971912242864e-06,1.531127046235361e-05,2.0685215823630188e-06,6.8159073329111865e-06,6.547993431604535e-06,3.610095296042111e-06,0.0
1644.2611109999998,459.8794799,3623.16476,0.94957123541777,1.9799801884513167e-06,1.0306055901211813e-06,1.9171734422170882e-06,0.05038259775850108,2.0164955689372277e-06,1.01660650448477e-06,3.8429981361006465e-06,1.531536023484553e-05,2.0690741023310574e-06,6.817727920587836e-06,6.549742457165784e-06,3.6110595836543813e-06,0.0
1922.038889,322.6740578,3623.16476,0.94957123541777,1.9799801884513167e-06,1.0306055901211813e-06,1.9171734422170882e-06,0.05038259775850108,2.0164955689372277e-06,1.01660650448477e-06,3.8429981361006465e-06,1.531536023484553e-05,2.0690741023310574e-06,6.817727920587836e-06,6.549742457165784e-06,3.6110595836543813e-06,0.0
1644.2611109999998,147.5475393,3623.16476,0.94957123541777,1.9799801884513167e-06,1.0306055901211813e-06,1.9171734422170882e-06,0.05038259775850108,2.0164955689372277e-06,1.01660650448477e-06,3.8429981361006465e-06,1.531536023484553e-05,2.0690741023310574e-06,6.817727920587836e-06,6.549742457165784e-06,3.6110595836543813e-06,0.0
1922.038889,137.205422,3623.16476,0.94957123541777,1.9799801884513167e-06,1.0306055901211813e-06,1.9171734422170882e-06,0.05038259775850108,2.0164955689372277e-06,1.01660650448477e-06,3.8429981361006465e-06,1.531536023484553e-05,2.0690741023310574e-06,6.817727920587836e-06,6.549742457165784e-06,3.6110595836543813e-06,0.0
2199.816667,49.64216274,3623.16476,0.94957123541777,1.9799801884513167e-06,1.0306055901211813e-06,1.9171734422170882e-06,0.05038259775850108,2.0164955689372277e-06,1.01660650448477e-06,3.8429981361006465e-06,1.531536023484553e-05,2.0690741023310574e-06,6.817727920587836e-06,6.549742457165784e-06,3.6110595836543813e-06,0.0
2477.5944440000003,25.92424054,3623.16476,0.94957123541777,1.9799801884513167e-06,1.0306055901211813e-06,1.9171734422170882e-06,0.05038259775850108,2.0164955689372277e-06,1.01660650448477e-06,3.8429981361006465e-06,1.531536023484553e-05,2.0690741023310574e-06,6.817727920587836e-06,6.549742457165784e-06,3.6110595836543813e-06,0.0
2199.816667,44.74689392,3623.16476,0.94957123541777,1.9799801884513167e-06,1.0306055901211813e-06,1.9171734422170882e-06,0.05038259775850108,2.0164955689372277e-06,1.01660650448477e-06,3.8429981361006465e-06,1.531536023484553e-05,2.0690741023310574e-06,6.817727920587836e-06,6.549742457165784e-06,3.6110595836543813e-06,0.0
2199.816667,121.3475089,3601.72563,0.9327624973461817,1.9804084137400464e-06,1.0308284869859933e-06,1.917588083815841e-06,0.06719132584524123,2.016931691683438e-06,1.0168263736614652e-06,3.843829290369774e-06,1.5318672603624175e-05,2.0695215966343043e-06,6.819202442163508e-06,6.551159019498672e-06,3.6118405748187623e-06,0.0
1922.038889,177.194942,3601.72563,0.9327624973461817,1.9804084137400464e-06,1.0308284869859933e-06,1.917588083815841e-06,0.06719132584524123,2.016931691683438e-06,1.0168263736614652e-06,3.843829290369774e-06,1.5318672603624175e-05,2.0695215966343043e-06,6.819202442163508e-06,6.551159019498672e-06,3.6118405748187623e-06,0.0
2199.816667,105.4895958,3601.72563,0.9327624973461817,1.9804084137400464e-06,1.0308284869859933e-06,1.917588083815841e-06,0.06719132584524123,2.016931691683438e-06,1.0168263736614652e-06,3.843829290369774e-06,1.5318672603624175e-05,2.0695215966343043e-06,6.819202442163508e-06,6.551159019498672e-06,3.6118405748187623e-06,0.0
1644.2611109999998,334.395124,3387.84384,0.7424166229041723,1.9852577317967763e-06,1.0333526204731323e-06,1.922283577157367e-06,0.2575370872166182,2.021870442298621e-06,1.0193162209374843e-06,3.85324146548247e-06,1.535618260163595e-05,2.0745891212811013e-06,6.835900251214334e-06,6.5672004852414725e-06,3.6206846918180542e-06,0.0
1644.2611109999998,279.9266399,3387.84384,0.7424166229041723,1.9852577317967763e-06,1.0333526204731323e-06,1.922283577157367e-06,0.2575370872166182,2.021870442298621e-06,1.0193162209374843e-06,3.85324146548247e-06,1.535618260163595e-05,2.0745891212811013e-06,6.835900251214334e-06,6.5672004852414725e-06,3.6206846918180542e-06,0.0
1922.038889,185.4686358,3387.84384,0.7424166229041723,1.9852577317967763e-06,1.0333526204731323e-06,1.922283577157367e-06,0.2575370872166182,2.021870442298621e-06,1.0193162209374843e-06,3.85324146548247e-06,1.535618260163595e-05,2.0745891212811013e-06,6.835900251214334e-06,6.5672004852414725e-06,3.6206846918180542e-06,0.0
2199.816667,86.8737848,3387.84384,0.7424166229041723,1.9852577317967763e-06,1.0333526204731323e-06,1.922283577157367e-06,0.2575370872166182,2.021870442298621e-06,1.0193162209374843e-06,3.85324146548247e-06,1.535618260163595e-05,2.0745891212811013e-06,6.835900251214334e-06,6.5672004852414725e-06,3.6206846918180542e-06,0.0
298.15,811.511466,2508.8144,5.193344373980145e-07,1.0276414060180905e-06,5.349007954017087e-07,0.9791140449580431,5.127328348088472e-07,0.002616483682234143,0.006331620550928875,1.9945775371602778e-06,0.011923375610430147,1.0738825732080734e-06,3.5385099037994455e-06,3.399421159361628e-06,1.8741977164247423e-06,0.0
1588.705556,364.0425268,2508.8144,5.193344373980145e-07,1.0276414060180905e-06,5.349007954017087e-07,0.9791140449580431,5.127328348088472e-07,0.002616483682234143,0.006331620550928875,1.9945775371602778e-06,0.011923375610430147,1.0738825732080734e-06,3.5385099037994455e-06,3.399421159361628e-06,1.8741977164247423e-06,0.0
1922.038889,100.6632745,2508.8144,5.193344373980145e-07,1.0276414060180905e-06,5.349007954017087e-07,0.9791140449580431,5.127328348088472e-07,0.002616483682234143,0.006331620550928875,1.9945775371602778e-06,0.011923375610430147,1.0738825732080734e-06,3.5385099037994455e-06,3.399421159361628e-06,1.8741977164247423e-06,0.0
298.15,859.7746797,2508.8144,5.193344373980145e-07,1.0276414060180905e-06,5.349007954017087e-07,0.9791140449580431,5.127328348088472e-07,0.002616483682234143,0.006331620550928875,1.9945775371602778e-06,0.011923375610430147,1.0738825732080734e-06,3.5385099037994455e-06,3.399421159361628e-06,1.8741977164247423e-06,0.0
298.15,734.9797984,2745.58603,0.09840735174265018,1.947251366845723e-06,0.02533924525795396,1.8854828081676717e-06,9.715643098470418e-07,1.9831631527195486e-06,0.8747178833872147,3.7794738639080813e-06,0.0015062199270975613,2.0348725696193006e-06,6.705031742025096e-06,6.4414760443534245e-06,3.5513692263417473e-06,0.0
1588.705556,334.395124,2745.58603,0.09840735174265018,1.947251366845723e-06,0.02533924525795396,1.8854828081676717e-06,9.715643098470418e-07,1.9831631527195486e-06,0.8747178833872147,3.7794738639080813e-06,0.0015062199270975613,2.0348725696193006e-06,6.705031742025096e-06,6.4414760443534245e-06,3.5513692263417473e-06,0.0
1922.038889,139.96332,2745.58603,0.09840735174265018,1.947251366845723e-06,0.02533924525795396,1.8854828081676717e-06,9.715643098470418e-07,1.9831631527195486e-06,0.8747178833872147,3.7794738639080813e-06,0.0015062199270975613,2.0348725696193006e-06,6.705031742025096e-06,6.4414760443534245e-06,3.5513692263417473e-06,0.0
298.15,755.6640329,2745.58603,0.09840735174265018,1.947251366845723e-06,0.02533924525795396,1.8854828081676717e-06,9.715643098470418e-07,1.9831631527195486e-06,0.8747178833872147,3.7794738639080813e-06,0.0015062199270975613,2.0348725696193006e-06,6.705031742025096e-06,6.4414760443534245e-06,3.5513692263417473e-06,0.0
298.15,661.8955032,3067.1394,0.0788162397616598,1.949486342835597e-06,0.020294662891175326,1.8876468887159378e-06,9.72679431881155e-07,1.9854393467979286e-06,0.900844684546042,3.783811790425434e-06,1.5079487051227563e-05,2.0372081136651215e-06,6.712727504991254e-06,6.4488693087997095e-06,3.5554453436254183e-06,0.0
1588.705556,228.2160537,3067.1394,0.0788162397616598,1.949486342835597e-06,0.020294662891175326,1.8876468887159378e-06,9.72679431881155e-07,1.9854393467979286e-06,0.900844684546042,3.783811790425434e-06,1.5079487051227563e-05,2.0372081136651215e-06,6.712727504991254e-06,6.4488693087997095e-06,3.5554453436254183e-06,0.0
1922.038889,145.4791158,3067.1394,0.0788162397616598,1.949486342835597e-06,0.020294662891175326,1.8876468887159378e-06,9.72679431881155e-07,1.9854393467979286e-06,0.900844684546042,3.783811790425434e-06,1.5079487051227563e-05,2.0372081136651215e-06,6.712727504991254e-06,6.4488693087997095e-06,3.5554453436254183e-06,0.0
298.15,694.3008039,3067.1394,0.0788162397616598,1.949486342835597e-06,0.020294662891175326,1.8876468887159378e-06,9.72679431881155e-07,1.9854393467979286e-06,0.900844684546042,3.783811790425434e-06,1.5079487051227563e-05,2.0372081136651215e-06,6.712727504991254e-06,6.4488693087997095e-06,3.5554453436254183e-06,0.0
298.15,697.0587019,3189.9967,0.09857851910758578,1.9506383687254387e-06,1.0153327891051918e-06,1.8887623713119927e-06,9.73254225283613e-07,1.9866126186901e-06,0.9013760265132829,3.7860477892365453e-06,1.5088398095694424e-05,2.0384119776975947e-06,6.7166943118917595e-06,6.452680191820893e-06,3.5575463919866067e-06,0.0
1588.705556,239.2476454,3189.9967,0.09857851910758578,1.9506383687254387e-06,1.0153327891051918e-06,1.8887623713119927e-06,9.73254225283613e-07,1.9866126186901e-06,0.9013760265132829,3.7860477892365453e-06,1.5088398095694424e-05,2.0384119776975947e-06,6.7166943118917595e-06,6.452680191820893e-06,3.5575463919866067e-06,0.0
1922.038889,113.7632896,3189.9967,0.09857851910758578,1.9506383687254387e-06,1.0153327891051918e-06,1.8887623713119927e-06,9.73254225283613e-07,1.9866126186901e-06,0.9013760265132829,3.7860477892365453e-06,1.5088398095694424e-05,2.0384119776975947e-06,6.7166943118917595e-06,6.452680191820893e-06,3.5575463919866067e-06,0.0
298.15,778.4166908,3189.9967,0.09857851910758578,1.9506383687254387e-06,1.0153327891051918e-06,1.8887623713119927e-06,9.73254225283613e-07,1.9866126186901e-06,0.9013760265132829,3.7860477892365453e-06,1.5088398095694424e-05,2.0384119776975947e-06,6.7166943118917595e-06,6.452680191820893e-06,3.5575463919866067e-06,0.0
298.15,708.7797681,3207.18811,0.06903091214259717,1.951371890759442e-06,1.0157145969198006e-06,1.8894726253696219e-06,0.02920860629367562,1.9873596685544945e-06,0.9017159837120481,3.7874715023756497e-06,1.50940719677142e-05,2.039178506298688e-06,6.719220071331557e-06,6.455106670852048e-06,3.5588841789938504e-06,0.0
1588.705556,178.573891,3207.18811,0.06903091214259717,1.951371890759442e-06,1.0157145969198006e-06,1.8894726253696219e-06,0.02920860629367562,1.9873596685544945e-06,0.9017159837120481,3.7874715023756497e-06,1.50940719677142e-05,2.039178506298688e-06,6.719220071331557e-06,6.455106670852048e-06,3.5588841789938504e-06,0.0
1922.038889,126.1738303,3207.18811,0.06903091214259717,1.951371890759442e-06,1.0157145969198006e-06,1.8894726253696219e-06,0.02920860629367562,1.9873596685544945e-06,0.9017159837120481,3.7874715023756497e-06,1.50940719677142e-05,2.039178506298688e-06,6.719220071331557e-06,6.455106670852048e-06,3.5588841789938504e-06,0.0
298.15,740.4955943,3207.18811,0.06903091214259717,1.951371890759442e-06,1.0157145969198006e-06,1.8894726253696219e-06,0.02920860629367562,1.9873596685544945e-06,0.9017159837120481,3.7874715023756497e-06,1.50940719677142e-05,2.039178506298688e-06,6.719220071331557e-06,6.455106670852048e-06,3.5588841789938504e-06,0.0
1922.038889,359.9056799,3335.48572,0.9917830604385698,1.9727849592389723e-06,0.005134301895942083,1.910206452124445e-06,9.843040760086383e-07,2.009167643178774e-06,1.0129121660963394e-06,3.829032717348914e-06,0.0030519408722228035,2.0615551066812867e-06,6.792952362033183e-06,6.525940755241689e-06,3.597937027400852e-06,0.0
1644.2611109999998,482.6321378,3474.90233,0.950272782391381,1.977043044285809e-06,0.004425030103085489,1.9143294668970735e-06,0.0438960731847914,2.0135042570899565e-06,1.0150984490604377e-06,3.8372973520123305e-06,0.0013763376997243922,2.0660047943838813e-06,6.807614359906385e-06,6.540026431745e-06,3.6057028620824714e-06,0.0
